1.516830, -15.510440, 1.629813, 2.607141
1.516686, -15.507831, 1.630381, 2.607180
1.516603, -15.506351, 1.630700, 2.607202
1.516321, -15.501287, 1.631783, 2.607276
1.516164, -15.498505, 1.632372, 2.607316
1.516023, -15.496013, 1.632896, 2.607353
1.515873, -15.493387, 1.633446, 2.607391
1.515467, -15.486307, 1.634925, 2.607494
1.513991, -15.461020, 1.640142, 2.607859
1.513788, -15.457777, 1.640799, 2.607904
1.513183, -15.448126, 1.642728, 2.608040
1.513109, -15.446963, 1.642951, 2.608057
1.512933, -15.444195, 1.643478, 2.608095
1.512766, -15.441583, 1.643967, 2.608132
1.512564, -15.438440, 1.644546, 2.608176
1.512418, -15.436169, 1.644957, 2.608207
1.512262, -15.433748, 1.645387, 2.608241
1.512097, -15.431199, 1.645833, 2.608276
1.511926, -15.428566, 1.646284, 2.608312
1.511758, -15.425967, 1.646720, 2.608348
1.511594, -15.423455, 1.647132, 2.608382
1.511414, -15.420679, 1.647579, 2.608420
1.510558, -15.407573, 1.649642, 2.608599
1.510407, -15.405298, 1.649967, 2.608630
1.510051, -15.399927, 1.650726, 2.608703
1.509723, -15.395025, 1.651403, 2.608769
1.508770, -15.380896, 1.653325, 2.608958
1.508383, -15.375282, 1.654046, 2.609032
1.508303, -15.374139, 1.654193, 2.609047
1.508242, -15.373268, 1.654304, 2.609058
1.508110, -15.371384, 1.654543, 2.609083
1.507929, -15.368804, 1.654871, 2.609117
1.507745, -15.366197, 1.655199, 2.609151
1.507560, -15.363594, 1.655527, 2.609185
1.507376, -15.360996, 1.655852, 2.609219
1.507187, -15.358360, 1.656179, 2.609253
1.507002, -15.355785, 1.656497, 2.609287
1.506815, -15.353190, 1.656814, 2.609320
1.506626, -15.350586, 1.657129, 2.609354
1.506437, -15.347983, 1.657441, 2.609388
1.506247, -15.345373, 1.657749, 2.609421
1.506053, -15.342714, 1.658058, 2.609455
1.505697, -15.337853, 1.658614, 2.609518
1.505371, -15.333435, 1.659102, 2.609574
1.505274, -15.332122, 1.659242, 2.609591
1.505133, -15.330219, 1.659443, 2.609615
1.505056, -15.329179, 1.659551, 2.609628
1.504906, -15.327154, 1.659758, 2.609654
1.504711, -15.324522, 1.660023, 2.609687
1.504518, -15.321933, 1.660277, 2.609720
1.504319, -15.319261, 1.660533, 2.609753
1.503851, -15.312993, 1.661118, 2.609832
1.503758, -15.311741, 1.661226, 2.609848
1.503693, -15.310876, 1.661300, 2.609859
1.503259, -15.305098, 1.661789, 2.609931
1.503189, -15.304165, 1.661863, 2.609942
1.503097, -15.302935, 1.661959, 2.609958
1.502935, -15.300787, 1.662124, 2.609984
1.502258, -15.291818, 1.662797, 2.610095
1.502159, -15.290506, 1.662888, 2.610111
1.501952, -15.287779, 1.663072, 2.610145
1.501754, -15.285178, 1.663242, 2.610177
1.501555, -15.282571, 1.663406, 2.610209
1.501357, -15.279972, 1.663564, 2.610240
1.501158, -15.277372, 1.663715, 2.610272
1.500680, -15.271127, 1.664066, 2.610348
1.500560, -15.269567, 1.664147, 2.610367
1.499527, -15.256125, 1.664833, 2.610529
1.499264, -15.252751, 1.664981, 2.610569
1.499054, -15.250042, 1.665093, 2.610601
1.498851, -15.247436, 1.665194, 2.610632
1.498649, -15.244845, 1.665291, 2.610663
1.498444, -15.242223, 1.665383, 2.610694
1.498240, -15.239611, 1.665471, 2.610725
1.498032, -15.236963, 1.665556, 2.610756
1.497834, -15.234434, 1.665635, 2.610786
1.497628, -15.231816, 1.665714, 2.610816
1.497424, -15.229220, 1.665790, 2.610847
1.497219, -15.226622, 1.665865, 2.610877
1.497013, -15.224019, 1.665939, 2.610907
1.496806, -15.221418, 1.666013, 2.610937
1.496599, -15.218815, 1.666086, 2.610968
1.496373, -15.215975, 1.666167, 2.611000
1.496168, -15.213421, 1.666240, 2.611030
1.495968, -15.210931, 1.666310, 2.611059
1.495762, -15.208368, 1.666381, 2.611088
1.495063, -15.199687, 1.666619, 2.611188
1.494899, -15.197665, 1.666669, 2.611211
1.494721, -15.195473, 1.666722, 2.611236
1.494371, -15.191174, 1.666820, 2.611284
1.494235, -15.189499, 1.666854, 2.611303
1.494050, -15.187220, 1.666899, 2.611329
1.493871, -15.185035, 1.666940, 2.611354
1.493536, -15.180921, 1.667014, 2.611400
1.493416, -15.179459, 1.667039, 2.611416
1.493097, -15.175565, 1.667104, 2.611460
1.493005, -15.174453, 1.667122, 2.611472
1.492692, -15.170642, 1.667184, 2.611515
1.492483, -15.168105, 1.667226, 2.611543
1.492281, -15.165664, 1.667267, 2.611570
1.492074, -15.163176, 1.667310, 2.611598
1.491870, -15.160720, 1.667354, 2.611625
1.491665, -15.158262, 1.667400, 2.611652
1.491437, -15.155537, 1.667454, 2.611682
1.491215, -15.152896, 1.667509, 2.611711
1.491008, -15.150443, 1.667564, 2.611738
1.490810, -15.148095, 1.667619, 2.611764
1.490607, -15.145710, 1.667679, 2.611790
1.490402, -15.143298, 1.667743, 2.611816
1.490197, -15.140895, 1.667810, 2.611842
1.489785, -15.136089, 1.667950, 2.611894
1.489576, -15.133664, 1.668027, 2.611920
1.489363, -15.131198, 1.668109, 2.611947
1.489159, -15.128845, 1.668189, 2.611972
1.488917, -15.126070, 1.668285, 2.612002
1.488752, -15.124179, 1.668351, 2.612022
1.488600, -15.122437, 1.668413, 2.612041
1.487841, -15.113760, 1.668723, 2.612134
1.487622, -15.111276, 1.668813, 2.612160
1.487448, -15.109302, 1.668883, 2.612181
1.487304, -15.107675, 1.668940, 2.612198
1.487075, -15.105088, 1.669030, 2.612225
1.486850, -15.102542, 1.669117, 2.612252
1.486626, -15.100020, 1.669201, 2.612279
1.485718, -15.089792, 1.669542, 2.612386
1.485334, -15.085498, 1.669683, 2.612431
1.485006, -15.081849, 1.669807, 2.612469
1.484793, -15.079479, 1.669891, 2.612493
1.484593, -15.077265, 1.669971, 2.612516
1.484383, -15.074957, 1.670057, 2.612540
1.484054, -15.071325, 1.670198, 2.612577
1.483450, -15.064727, 1.670474, 2.612644
1.483191, -15.061915, 1.670596, 2.612673
1.482813, -15.057808, 1.670778, 2.612715
1.480404, -15.031767, 1.671956, 2.612979
1.480240, -15.030033, 1.672038, 2.612996
1.478433, -15.010938, 1.672973, 2.613185
1.477884, -15.005280, 1.673327, 2.613240
1.477765, -15.004051, 1.673404, 2.613252
1.477407, -15.000383, 1.673636, 2.613288
1.477245, -14.998728, 1.673740, 2.613304
1.476980, -14.996015, 1.673912, 2.613330
1.476731, -14.993486, 1.674072, 2.613354
1.476480, -14.990932, 1.674236, 2.613379
1.476217, -14.988258, 1.674409, 2.613404
1.475961, -14.985665, 1.674578, 2.613429
1.475701, -14.983042, 1.674753, 2.613454
1.475397, -14.979977, 1.674960, 2.613483
1.475043, -14.976427, 1.675206, 2.613517
1.474327, -14.969271, 1.675717, 2.613585
1.473294, -14.959044, 1.676494, 2.613681
1.473127, -14.957418, 1.676632, 2.613696
1.471146, -14.938130, 1.678292, 2.613876
1.470804, -14.934901, 1.678635, 2.613906
1.470549, -14.932508, 1.678901, 2.613928
1.470269, -14.929898, 1.679200, 2.613952
1.469990, -14.927304, 1.679508, 2.613975
1.469707, -14.924688, 1.679829, 2.613999
1.469425, -14.922097, 1.680157, 2.614023
1.469099, -14.919121, 1.680547, 2.614050
1.468822, -14.916607, 1.680889, 2.614072
1.468568, -14.914310, 1.681210, 2.614093
1.468277, -14.911702, 1.681584, 2.614117
1.467926, -14.908559, 1.682045, 2.614145
1.467697, -14.906523, 1.682352, 2.614163
1.467395, -14.903852, 1.682761, 2.614187
1.467106, -14.901302, 1.683160, 2.614210
1.466809, -14.898691, 1.683574, 2.614233
1.466497, -14.895963, 1.684013, 2.614257
1.466160, -14.893034, 1.684492, 2.614283
1.465917, -14.890927, 1.684842, 2.614302
1.465513, -14.887445, 1.685428, 2.614333
1.465314, -14.885735, 1.685720, 2.614348
1.465001, -14.883058, 1.686182, 2.614371
1.464719, -14.880657, 1.686600, 2.614393
1.464400, -14.877948, 1.687075, 2.614416
1.464094, -14.875355, 1.687534, 2.614439
1.463786, -14.872761, 1.687997, 2.614462
1.463478, -14.870165, 1.688462, 2.614484
1.463167, -14.867563, 1.688930, 2.614507
1.462846, -14.864885, 1.689414, 2.614530
1.462545, -14.862376, 1.689870, 2.614552
1.462232, -14.859779, 1.690345, 2.614574
1.461920, -14.857201, 1.690820, 2.614596
1.461603, -14.854594, 1.691305, 2.614619
1.461287, -14.852008, 1.691790, 2.614641
1.460970, -14.849419, 1.692280, 2.614663
1.460646, -14.846779, 1.692786, 2.614686
1.460320, -14.844144, 1.693296, 2.614708
1.459724, -14.839342, 1.694236, 2.614749
1.459254, -14.835581, 1.694989, 2.614781
1.458911, -14.832857, 1.695545, 2.614804
1.458583, -14.830265, 1.696082, 2.614826
1.458257, -14.827704, 1.696620, 2.614847
1.457920, -14.825073, 1.697181, 2.614870
1.457587, -14.822481, 1.697742, 2.614891
1.457251, -14.819879, 1.698313, 2.614913
1.456914, -14.817286, 1.698892, 2.614935
1.456577, -14.814703, 1.699478, 2.614956
1.456221, -14.811988, 1.700103, 2.614979
1.455891, -14.809489, 1.700687, 2.614999
1.455374, -14.805591, 1.701613, 2.615032
1.455192, -14.804234, 1.701942, 2.615043
1.454855, -14.801724, 1.702557, 2.615064
1.454414, -14.798453, 1.703370, 2.615091
1.453338, -14.790540, 1.705377, 2.615155
1.452963, -14.787828, 1.706099, 2.615178
1.452602, -14.785240, 1.706800, 2.615199
1.452239, -14.782644, 1.707515, 2.615220
1.451869, -14.780022, 1.708249, 2.615241
1.451507, -14.777470, 1.708975, 2.615262
1.451138, -14.774880, 1.709721, 2.615283
1.449402, -14.762785, 1.713255, 2.615380
1.449157, -14.761121, 1.713769, 2.615393
1.448758, -14.758417, 1.714608, 2.615415
1.448373, -14.755824, 1.715419, 2.615435
1.447319, -14.748765, 1.717641, 2.615491
1.446085, -14.740593, 1.720252, 2.615556
1.445552, -14.737118, 1.721375, 2.615583
1.444758, -14.731959, 1.723047, 2.615623
1.444075, -14.727559, 1.724475, 2.615658
1.443653, -14.724859, 1.725350, 2.615679
1.443239, -14.722220, 1.726207, 2.615699
1.442841, -14.719692, 1.727028, 2.615719
1.442429, -14.717083, 1.727877, 2.615739
1.442013, -14.714464, 1.728732, 2.615759
1.441593, -14.711830, 1.729593, 2.615779
1.438186, -14.690558, 1.736576, 2.615942
1.437961, -14.689203, 1.737034, 2.615952
1.437513, -14.686510, 1.737949, 2.615972
1.437066, -14.683838, 1.738863, 2.615993
1.436618, -14.681177, 1.739780, 2.616012
1.431533, -14.651105, 1.750198, 2.616237
1.431253, -14.649536, 1.750773, 2.616249
1.429148, -14.637769, 1.755079, 2.616335
1.428849, -14.636124, 1.755674, 2.616346
1.428366, -14.633468, 1.756632, 2.616366
1.427920, -14.631032, 1.757506, 2.616383
1.425872, -14.619858, 1.761504, 2.616463
1.425595, -14.618369, 1.762027, 2.616474
1.424941, -14.614860, 1.763259, 2.616499
1.423463, -14.606964, 1.766025, 2.616555
1.423199, -14.605571, 1.766513, 2.616565
1.422708, -14.602984, 1.767417, 2.616583
1.422225, -14.600451, 1.768300, 2.616601
1.421706, -14.597731, 1.769245, 2.616620
1.421246, -14.595335, 1.770075, 2.616637
1.420740, -14.592706, 1.770982, 2.616655
1.420251, -14.590174, 1.771852, 2.616673
1.419758, -14.587624, 1.772723, 2.616690
1.419260, -14.585061, 1.773596, 2.616708
1.418759, -14.582493, 1.774468, 2.616726
1.418262, -14.579948, 1.775327, 2.616744
1.415555, -14.566142, 1.779971, 2.616839
1.414946, -14.563087, 1.780970, 2.616860
1.413975, -14.558233, 1.782544, 2.616893
1.413478, -14.555756, 1.783335, 2.616909
1.412958, -14.553178, 1.784150, 2.616927
1.412177, -14.549309, 1.785362, 2.616953
1.411629, -14.546604, 1.786196, 2.616971
1.410840, -14.542713, 1.787382, 2.616997
1.410368, -14.540401, 1.788077, 2.617013
1.409231, -14.534829, 1.789736, 2.617050
1.408665, -14.532076, 1.790540, 2.617068
1.407996, -14.528827, 1.791482, 2.617090
1.407009, -14.524049, 1.792858, 2.617122
1.406465, -14.521429, 1.793605, 2.617139
1.405915, -14.518790, 1.794354, 2.617156
1.405374, -14.516201, 1.795086, 2.617173
1.404845, -14.513678, 1.795799, 2.617190
1.404270, -14.510947, 1.796568, 2.617208
1.400693, -14.493999, 1.801333, 2.617318
1.399926, -14.490440, 1.802314, 2.617341
1.398922, -14.485793, 1.803582, 2.617371
1.398330, -14.483070, 1.804314, 2.617389
1.397778, -14.480531, 1.804991, 2.617405
1.397240, -14.478068, 1.805641, 2.617420
1.396661, -14.475421, 1.806336, 2.617437
1.395147, -14.468513, 1.808134, 2.617481
1.394807, -14.466972, 1.808527, 2.617491
1.394196, -14.464210, 1.809228, 2.617508
1.393626, -14.461639, 1.809875, 2.617524
1.393036, -14.458982, 1.810538, 2.617541
1.392226, -14.455341, 1.811441, 2.617564
1.391928, -14.454008, 1.811769, 2.617572
1.390847, -14.449179, 1.812954, 2.617602
1.390406, -14.447221, 1.813431, 2.617615
1.390153, -14.446096, 1.813704, 2.617622
1.389421, -14.442857, 1.814491, 2.617642
1.388940, -14.440731, 1.815006, 2.617655
1.388458, -14.438608, 1.815520, 2.617668
1.382941, -14.414382, 1.821388, 2.617817
1.380728, -14.404938, 1.823691, 2.617874
1.379535, -14.399919, 1.824950, 2.617904
1.377498, -14.391405, 1.827128, 2.617955
1.376674, -14.388008, 1.828028, 2.617976
1.376019, -14.385321, 1.828752, 2.617992
1.375418, -14.382865, 1.829422, 2.618006
1.371358, -14.366352, 1.833983, 2.618103
1.370003, -14.360987, 1.835591, 2.618135
1.367321, -14.350466, 1.838842, 2.618196
1.364831, -14.340879, 1.841988, 2.618251
1.364264, -14.338736, 1.842732, 2.618263
1.363075, -14.334257, 1.844308, 2.618289
1.362693, -14.332828, 1.844825, 2.618297
1.362149, -14.330803, 1.845563, 2.618309
1.361452, -14.328218, 1.846517, 2.618323
1.360746, -14.325609, 1.847496, 2.618338
1.360054, -14.323070, 1.848463, 2.618352
1.358889, -14.318810, 1.850112, 2.618376
1.358505, -14.317418, 1.850664, 2.618384
1.357532, -14.313904, 1.852071, 2.618404
1.357049, -14.312170, 1.852780, 2.618414
1.356322, -14.309571, 1.853852, 2.618428
1.355303, -14.305942, 1.855369, 2.618449
1.354763, -14.304034, 1.856180, 2.618459
1.353692, -14.300262, 1.857797, 2.618480
1.353184, -14.298484, 1.858572, 2.618490
1.352912, -14.297536, 1.858987, 2.618495
1.352373, -14.295660, 1.859812, 2.618506
1.351607, -14.293001, 1.860989, 2.618521
1.342770, -14.262480, 1.874624, 2.618689
1.342270, -14.260845, 1.875436, 2.618698
1.336628, -14.242428, 1.884649, 2.557940
1.335712, -14.239556, 1.886383, 2.548206
1.332980, -14.231110, 1.891783, 2.519312
1.332198, -14.228726, 1.893385, 2.511084
1.331431, -14.226397, 1.894984, 2.503019
1.330605, -14.223906, 1.896730, 2.494358
1.329840, -14.221615, 1.898373, 2.486361
1.329055, -14.219277, 1.900084, 2.478168
1.328229, -14.216830, 1.901911, 2.469560
1.327445, -14.214524, 1.903670, 2.461411
1.326637, -14.212158, 1.905511, 2.453022
1.325870, -14.209930, 1.907280, 2.445087
1.316588, -14.183112, 1.928970, 2.349218
1.315900, -14.181259, 1.930822, 2.342268
1.308451, -14.161320, 1.951036, 2.267207
1.307195, -14.158152, 1.954754, 2.254790
1.306537, -14.156511, 1.956724, 2.248313
1.305835, -14.154768, 1.958840, 2.241411
1.305040, -14.152806, 1.961249, 2.233610
1.304027, -14.150320, 1.964340, 2.223681
1.303361, -14.148701, 1.966384, 2.217178
1.302477, -14.146562, 1.969110, 2.208556
1.301155, -14.143382, 1.973211, 2.195679
1.299680, -14.139872, 1.977818, 2.181354
1.299193, -14.138723, 1.979353, 2.176629
1.298858, -14.137937, 1.980409, 2.173386
1.291016, -14.119577, 2.005167, 2.097511
1.290160, -14.117680, 2.007961, 2.097516
1.288952, -14.115021, 2.011852, 2.097524
1.288503, -14.114043, 2.013272, 2.097526
1.285604, -14.107737, 2.022389, 2.097544
1.285077, -14.106614, 2.023979, 2.097547
1.280508, -14.096907, 2.037661, 2.097574
1.280011, -14.095882, 2.039058, 2.097577
1.279073, -14.093955, 2.041679, 2.097582
1.278147, -14.092064, 2.044238, 2.097587
1.277210, -14.090162, 2.046800, 2.097593
1.276293, -14.088311, 2.049280, 2.097598
1.275294, -14.086306, 2.051954, 2.097603
1.274408, -14.084540, 2.054297, 2.097608
1.273483, -14.082706, 2.056720, 2.097613
1.272473, -14.080715, 2.059342, 2.097619
1.271570, -14.078946, 2.061661, 2.097623
1.270611, -14.077078, 2.064102, 2.097629
1.269277, -14.074497, 2.067466, 2.097636
1.268681, -14.073351, 2.068953, 2.097639
1.267710, -14.071494, 2.071359, 2.097644
1.266733, -14.069637, 2.073761, 2.097649
1.265720, -14.067725, 2.076230, 2.097654
1.264742, -14.065888, 2.078596, 2.097659
1.263736, -14.064010, 2.081013, 2.097664
1.262272, -14.061295, 2.084503, 2.097671
1.261817, -14.060458, 2.085577, 2.097674
1.260098, -14.057309, 2.089620, 2.097682
1.259306, -14.055874, 2.091462, 2.097686
1.258312, -14.054080, 2.093765, 2.097691
1.257098, -14.051902, 2.096560, 2.097697
1.256456, -14.050759, 2.098029, 2.097700
1.255650, -14.049331, 2.099865, 2.097704
1.254630, -14.047532, 2.102179, 2.097709
1.253638, -14.045792, 2.104421, 2.089820
1.252539, -14.043877, 2.106927, 2.081095
1.251479, -14.042042, 2.109370, 2.072682
1.250416, -14.040213, 2.111846, 2.064252
1.249331, -14.038359, 2.114397, 2.055655
1.248360, -14.036711, 2.116702, 2.047971
1.247259, -14.034853, 2.119338, 2.039261
1.240170, -14.022972, 2.136461, 1.983221
1.238454, -14.020218, 2.140848, 1.969704
1.236304, -14.016802, 2.146400, 1.952781
1.235228, -14.015114, 2.149214, 1.944313
1.231663, -14.009558, 2.158583, 1.916268
1.229476, -14.006222, 2.164430, 1.899073
1.227800, -14.003697, 2.168952, 1.885893
1.226008, -14.001024, 2.173817, 1.871798
1.223967, -13.998010, 2.179395, 1.855732
1.220995, -13.993676, 2.187563, 1.832344
1.219998, -13.992246, 2.190329, 1.824485
1.217652, -13.988903, 2.196848, 1.805997
1.216664, -13.987513, 2.199611, 1.798194
1.215657, -13.986106, 2.202430, 1.790246
1.214511, -13.984514, 2.205644, 1.781197
1.213442, -13.983038, 2.208649, 1.772746
1.212455, -13.981685, 2.211426, 1.764944
1.211351, -13.980180, 2.214539, 1.756208
1.210424, -13.978923, 2.217158, 1.748860
1.209344, -13.977469, 2.220210, 1.740305
1.208279, -13.976043, 2.223224, 1.731861
1.207263, -13.974692, 2.226103, 1.723797
1.206019, -13.973046, 2.229633, 1.713910
1.204988, -13.971693, 2.232560, 1.705712
1.204153, -13.970603, 2.234933, 1.699064
1.203012, -13.969123, 2.238176, 1.689977
1.201998, -13.967815, 2.241061, 1.681889
1.200976, -13.966506, 2.243969, 1.673732
1.199949, -13.965197, 2.246895, 1.665522
1.198907, -13.963878, 2.249862, 1.657188
1.197940, -13.962662, 2.252616, 1.649444
1.196855, -13.961305, 2.255707, 1.640744
1.195790, -13.959981, 2.258744, 1.632187
1.194789, -13.958745, 2.261596, 1.624138
1.193743, -13.957462, 2.264575, 1.615721
1.192712, -13.956205, 2.267512, 1.607409
1.191676, -13.954950, 2.270462, 1.599045
1.190630, -13.953691, 2.273440, 1.590589
1.189693, -13.952571, 2.276105, 1.583007
1.188727, -13.951422, 2.278852, 1.575175
1.187679, -13.950182, 2.281833, 1.566661
1.186666, -13.948993, 2.284709, 1.566679
1.172543, -13.932534, 2.324163, 1.566926
1.170157, -13.930033, 2.329410, 1.566964
1.169151, -13.928994, 2.331569, 1.566980
1.168714, -13.928546, 2.332498, 1.566987
1.167151, -13.926948, 2.335804, 1.567012
1.166322, -13.926108, 2.337531, 1.567025
1.165774, -13.925557, 2.338664, 1.567033
1.164745, -13.924523, 2.340783, 1.567049
1.159928, -13.919716, 2.350611, 1.567123
1.158735, -13.918561, 2.352945, 1.567141
1.157774, -13.917636, 2.354809, 1.567155
1.156819, -13.916722, 2.356648, 1.567169
1.155655, -13.915614, 2.358875, 1.567187
1.154608, -13.914625, 2.360861, 1.567202
1.153459, -13.913545, 2.363025, 1.567219
1.152306, -13.912469, 2.365180, 1.567236
1.151189, -13.911432, 2.367252, 1.567252
1.150102, -13.910430, 2.369255, 1.567268
1.147794, -13.908314, 2.373479, 1.567301
1.147052, -13.907642, 2.374818, 1.567311
1.146340, -13.907001, 2.376097, 1.567321
1.144744, -13.905567, 2.378955, 1.567344
1.141379, -13.902569, 2.384927, 1.567391
1.140861, -13.902117, 2.385829, 1.567398
1.139555, -13.900976, 2.388100, 1.567416
1.138372, -13.899951, 2.390144, 1.567433
1.136474, -13.898316, 2.393405, 1.567459
1.128740, -13.891714, 2.406581, 1.567564
1.127721, -13.890877, 2.408259, 1.567577
1.126460, -13.889846, 2.410328, 1.567594
1.122236, -13.886414, 2.417230, 1.567649
1.118004, -13.883044, 2.424042, 1.567703
1.117028, -13.882281, 2.425593, 1.567716
1.112357, -13.878649, 2.432991, 1.567775
1.111714, -13.878160, 2.433995, 1.567783
1.110438, -13.877191, 2.435986, 1.567798
1.109194, -13.876251, 2.437921, 1.567814
1.107980, -13.875340, 2.439803, 1.567829
1.104596, -13.872812, 2.445034, 1.567870
1.102565, -13.871316, 2.448149, 1.567895
1.098281, -13.868190, 2.454688, 1.567946
1.097460, -13.867602, 2.455930, 1.567956
1.096379, -13.866830, 2.457562, 1.568923
1.095092, -13.865915, 2.459498, 1.568936
1.093791, -13.864995, 2.461449, 1.568949
1.090610, -13.862758, 2.466209, 1.568982
1.088095, -13.861012, 2.469951, 1.569007
1.086910, -13.860197, 2.471707, 1.569019
1.084488, -13.858542, 2.475288, 1.569043
1.083796, -13.858073, 2.476306, 1.569049
1.082396, -13.857128, 2.478364, 1.569063
1.081647, -13.856624, 2.479463, 1.569071
1.076767, -13.853356, 2.486604, 1.569118
1.075815, -13.852730, 2.487985, 1.569127
1.071483, -13.849894, 2.494257, 1.569169
1.069554, -13.848652, 2.497033, 1.570834
1.067711, -13.847475, 2.499668, 1.572415
1.066319, -13.846592, 2.501646, 1.573602
1.064942, -13.845722, 2.503597, 1.574771
1.063608, -13.844885, 2.505479, 1.575898
1.061616, -13.843640, 2.508279, 1.577574
1.060974, -13.843242, 2.509178, 1.578111
1.059259, -13.842180, 2.511573, 1.579543
1.054031, -13.838965, 2.518839, 1.583881
1.052630, -13.838120, 2.520756, 1.585025
1.050143, -13.836626, 2.524146, 1.587048
1.049555, -13.836276, 2.524941, 1.587523
1.048834, -13.835847, 2.525915, 1.588104
1.045453, -13.833841, 2.530465, 1.590823
1.044495, -13.833278, 2.531740, 1.591586
1.043269, -13.832561, 2.533365, 1.592560
