4.457799, -0.896239, 0.222247, -0.974990
4.655919, -0.995839, 0.235907, -0.971776
4.850688, -1.099438, 0.248404, -0.968657
5.040500, -1.208342, 0.263452, -0.964673
5.225306, -1.320418, 0.274849, -0.961487
5.410152, -1.439953, 0.289369, -0.957218
5.596185, -1.567820, 0.303171, -0.952936
5.776341, -1.697840, 0.312393, -0.949953
5.964093, -1.837636, 0.318699, -0.947856
6.156303, -1.990014, 0.335396, -0.942077
6.334482, -2.138541, 0.346464, -0.938063
6.518638, -2.299023, 0.356840, -0.934165
6.704362, -2.468264, 0.367030, -0.930209
6.888343, -2.638811, 0.366859, -0.930277
7.081051, -2.823452, 0.379559, -0.925167
7.263409, -3.004907, 0.387325, -0.921943
7.446841, -3.193500, 0.394876, -0.918734
7.635091, -3.393160, 0.401076, -0.916045
7.806228, -3.584655, 0.418986, -0.907993
7.977532, -3.796258, 0.447476, -0.894296
8.136459, -4.007854, 0.462225, -0.886763
8.262933, -4.210265, 0.504203, -0.863585
8.379021, -4.409362, 0.509321, -0.860577
8.470201, -4.609269, 0.555682, -0.831395
8.560525, -4.822457, 0.551808, -0.833971
8.622633, -4.985503, 0.571444, -0.820641
8.663257, -5.144637, 0.612039, -0.790828
8.697665, -5.299609, 0.623779, -0.781601
8.729773, -5.469197, 0.638831, -0.769347
8.753178, -5.629215, 0.654142, -0.756371
8.772673, -5.812028, 0.669093, -0.743179
8.786209, -5.996970, 0.681456, -0.731859
8.792992, -6.159488, 0.692234, -0.721673
8.794715, -6.326739, 0.703626, -0.710571
8.791364, -6.489678, 0.714041, -0.700104
8.783426, -6.648889, 0.724647, -0.689120
8.767519, -6.822064, 0.739423, -0.673241
8.745562, -6.980701, 0.753825, -0.657075
8.716816, -7.140976, 0.767183, -0.641428
8.677992, -7.308468, 0.783237, -0.621723
8.634790, -7.465220, 0.795249, -0.606283
8.587108, -7.619222, 0.804710, -0.593668
8.523603, -7.798614, 0.817771, -0.575544
8.455240, -7.968285, 0.830219, -0.557437
8.376122, -8.145155, 0.840900, -0.541190
8.282800, -8.340714, 0.847019, -0.531562
8.184214, -8.534046, 0.855725, -0.517431
8.077813, -8.726996, 0.863423, -0.504480
7.966032, -8.920651, 0.868800, -0.495162
7.832597, -9.137028, 0.876272, -0.481816
7.683286, -9.373636, 0.877639, -0.479322
7.552590, -9.579632, 0.875341, -0.483506
7.425289, -9.794135, 0.864050, -0.503405
7.301063, -10.020577, 0.853701, -0.520763
7.185052, -10.256088, 0.841686, -0.539968
7.070603, -10.489910, 0.848138, -0.529775
6.949749, -10.732434, 0.852594, -0.522574
6.828538, -10.965944, 0.858585, -0.512671
6.692268, -11.191234, 0.883098, -0.469188
6.545772, -11.415350, 0.884754, -0.466059
6.394734, -11.634880, 0.890172, -0.455626
6.100904, -12.028322, 0.895400, -0.445262
5.947989, -12.255820, 0.869185, -0.494487
